Cypress Springs High School,op,https://cshsvoice.com/1361/opinion/rediscovering-the-real-meaning-of-christmas/,humanitarian
Cypress Springs High School,op,https://cshsvoice.com/1078/opinion/1078/,education
Cypress Springs High School,feat,https://cshsvoice.com/1157/features/students-explain-the-importance-of-hispanic-culture-tradition/,diversity
Cypress Springs High School,feat,https://cshsvoice.com/1074/features/navigating-adolescence-in-a-new-world-the-challenges-of-being-a-teenage-immigrant/,diversity
Kilgore High School,op,https://kilgorehsmirror.com/6923/opinions/are-four-day-weeks-the-trend-now/,education
Kilgore High School,op,https://kilgorehsmirror.com/6008/opinions/petrifying-peer-pressure-the-social-phenomenon/,health
Kilgore High School,op,https://kilgorehsmirror.com/5747/opinions/easy-attire-benefits-of-school-uniforms/,education
Kilgore High School,op,https://kilgorehsmirror.com/4796/opinions/taking-the-test/,education
Kilgore High School,op,https://kilgorehsmirror.com/4373/opinions/adjusting-to-the-new-normal-again/,education
Lampasas High School,news,https://lhsbadgertracks.com/5220/news/clock-hours-due-date-approaches-for-students-to-walk-at-graduation-earn-class-credits/,education
Lampasas High School,news,https://lhsbadgertracks.com/5150/news/potential-tiktok-ban-due-to-house-vote-in-the-u-s/,tech/innovation
Lampasas High School,news,https://lhsbadgertracks.com/5140/news/vape-censors-metal-detecting-wands-lead-to-increase-of-students-at-daep/,drugs
Lampasas High School,op,https://lhsbadgertracks.com/5212/opinion/opinion-book-banning-discriminates-against-people-of-color-lgbtq-religious-communities/,diversity
Lampasas High School,op,https://lhsbadgertracks.com/5204/opinion/opinion-in-person-scholarship-interviews-should-take-place-on-school-grounds/,education
Lampasas High School,op,https://lhsbadgertracks.com/5131/opinion/opinion-money-spent-on-new-scoreboard-would-be-more-productive-if-spent-in-other-areas/,education
Lampasas High School,op,https://lhsbadgertracks.com/5128/opinion/opinion-government-should-focus-on-more-major-issues-instead-of-minor-ones/,economy
Lampasas High School,op,https://lhsbadgertracks.com/5032/opinion/opinion-gentle-parenting-creates-emotionally-lacking-undisciplined-children/,education
Lampasas High School,op,https://lhsbadgertracks.com/5007/opinion/opinion-nicki-minaj-megan-thee-stallion-beef-goes-deeper-than-you-think/,gender
Lampasas High School,op,https://lhsbadgertracks.com/4979/opinion/opinion-high-school-should-offer-comprehensive-sexuality-education/,"education,gender"
Lampasas High School,op,https://lhsbadgertracks.com/4976/opinion/opinion-anti-bullying-committee-should-petition-for-harsher-punishments/,education
Lampasas High School,op,https://lhsbadgertracks.com/4938/opinion/students-should-practice-driver-safety/,education
Lampasas High School,op,https://lhsbadgertracks.com/4910/opinion/opinion-aritsts-and-actors-are-not-their-art-sould-be-separated/,diversity
Lampasas High School,op,https://lhsbadgertracks.com/4852/opinion/opinion-children-raised-by-technology-have-become-electronic-dependent-tweens/,education
Lampasas High School,op,https://lhsbadgertracks.com/4761/opinion/crowded-corridor-creates-chaos-in-hallway/,education
Lampasas High School,feat,https://lhsbadgertracks.com/4941/feature/new-tiny-home-project-temporarily-replaces-greenhouse/,education
Lampasas High School,feat,https://lhsbadgertracks.com/4790/feature/student-organizations-provide-a-merry-christmas-for-families-in-need/,humanitarian
Lampasas High School,feat,https://lhsbadgertracks.com/4675/feature/students-honor-red-ribbon-week/,drugs
Lampasas High School,feat,https://lhsbadgertracks.com/4551/feature/96-year-old-graduate-inspires-students-to-value-education/,education
Lampasas High School,feat,https://lhsbadgertracks.com/4544/feature/spanish-classes-celebrate-hispanic-heritage-month-through-art-food/,diversity
Clear Creek High School,news,https://creekhilife.com/54821/news/another-year-of-sucessful-staar-testing/,education
Clear Creek High School,news,https://creekhilife.com/54777/news/stars-that-never-shine/,education
Clear Creek High School,news,https://creekhilife.com/54770/teen-interest/timeline-of-israel-palestine-conflict/,geopolitics
Clear Creek High School,news,https://creekhilife.com/54713/teen-interest/whats-wrong-with-the-device-policy/,education
Clear Creek High School,news,https://creekhilife.com/54691/teen-interest/craving-candy-crush/,health
Clear Creek High School,news,https://creekhilife.com/54678/news/the-cost-of-beauty-in-north-korea/,human rights
Clear Creek High School,news,https://creekhilife.com/54647/uncategorized/queen-elizabeth-ii-dies-at-96/,royalty
Clear Creek High School,news,https://creekhilife.com/54603/news/homecoming-the-king-has-arrived/,gender
Clear Creek High School,news,https://creekhilife.com/54591/news/innocence-of-adnan-syed/,crime
Clear Creek High School,news,https://creekhilife.com/54552/teen-interest/russia-invades-ukraine/,geopolitics
Clear Creek High School,news,https://creekhilife.com/54505/news/covid-19-cases-spike-after-holiday-break/,covid-19
Clear Creek High School,news,https://creekhilife.com/52381/news/palm-sunday-2020-takes-a-virtual-twist/,covid-19
Clear Creek High School,news,https://creekhilife.com/52362/news/houston-rodeo-closes-early-in-light-of-coronavirus-pandemic/,covid-19
Clear Creek High School,feat,https://creekhilife.com/54708/teen-interest/the-cat-corner/,education
Clear Creek High School,feat,https://creekhilife.com/54705/teen-interest/highs-and-lows-of-choir-life/,education
Clear Creek High School,feat,https://creekhilife.com/54654/teen-interest/hot-or-not-serial-killer-edition/,crime
Clear Creek High School,feat,https://creekhilife.com/54651/sports/world-cup-2022-year-of-the-underdog/,sports
Clear Creek High School,feat,https://creekhilife.com/54542/around-creek/the-stress-of-ap-classes/,education
Clear Creek High School,feat,https://creekhilife.com/54530/around-creek/culture-at-creek/,diversity
Clear Springs High School,news,https://thechargerfrontline.com/5528/opinion/the-verdict-of-harvey-weinstein/,feminism
Clear Springs High School,news,https://thechargerfrontline.com/5525/opinion/reasons-to-participate-in-teacher-and-nurse-appreciation-week/,education
Clear Springs High School,news,https://thechargerfrontline.com/5521/news/another-plan-to-ban-tiktok/,cyber issues
Clear Springs High School,news,https://thechargerfrontline.com/5517/opinion/u-s-universities-in-unrest-after-student-led-protests-in-support-of-palestine/,human rights
Clear Springs High School,news,https://thechargerfrontline.com/5481/news/nothing-but-ash-trees/,environment
Clear Springs High School,news,https://thechargerfrontline.com/5462/news/tiktok-is-running-out-of-time/,cyber issues
Clear Springs High School,news,https://thechargerfrontline.com/5459/news/teen-dating-violence-dangers/,feminism
Clear Springs High School,news,https://thechargerfrontline.com/5454/opinion/this-was-written-by-a-person-or-was-it/,tech/innovation
Clear Springs High School,news,https://thechargerfrontline.com/5452/news/the-story-of-saint-valentine/,custom category
Clear Springs High School,news,https://thechargerfrontline.com/5445/news/updates-on-the-texas-border-control/,humanitarian
Clear Springs High School,news,https://thechargerfrontline.com/5417/news/the-story-of-gypsy-rose-blanchard/,crime
Clear Springs High School,news,https://thechargerfrontline.com/5414/features/exploring-educational-disparities-how-family-income-influences-sat-score/,education
Clear Springs High School,news,https://thechargerfrontline.com/5395/news/hot-topic-should-the-death-penalty-be-served/,crime
Clear Springs High School,news,https://thechargerfrontline.com/5393/opinion/the-real-victims-of-the-deep-blue/,ocean affairs
Clear Springs High School,news,https://thechargerfrontline.com/5381/news/everythings-bigger-in-california/,economy
Clear Springs High School,op,https://thechargerfrontline.com/5216/opinion/chaplains-in-public-schools/,education
Clear Springs High School,op,https://thechargerfrontline.com/5189/opinion/the-big-bad-dictators/,democracy
Clear Springs High School,op,https://thechargerfrontline.com/5165/opinion/preventative-healthcare-is-essential/,health
Clear Springs High School,op,https://thechargerfrontline.com/5114/opinion/sexism-in-the-music-industry/,feminism
Clear Springs High School,op,https://thechargerfrontline.com/5102/opinion/are-mandated-tests-beneficial-to-students/,education
Clear Springs High School,op,https://thechargerfrontline.com/5109/opinion/the-10-commandments-may-be-coming-to-public-schools/,education
Clear Springs High School,op,https://thechargerfrontline.com/5074/opinion/the-dangerous-development-of-journalism/,democracy
Clear Springs High School,op,https://thechargerfrontline.com/5039/opinion/how-fans-enable-k-pop-controversies/,racial issues
Clear Springs High School,op,https://thechargerfrontline.com/5035/uncategorized/florida-says-renaissance-art-is-inappropriate-for-schools/,education
Clear Springs High School,op,https://thechargerfrontline.com/5029/opinion/weird-texas-laws/,crime
Clear Springs High School,op,https://thechargerfrontline.com/4957/opinion/how-online-violence-fuels-trauma-responses/,cyber issues
Clear Springs High School,feat,https://thechargerfrontline.com/5475/features/a-monster-ous-drink-choice/,health
Clear Springs High School,feat,https://thechargerfrontline.com/5441/features/clear-springs-high-school-presents-black-history-production/,"diversity, racial issues, education"
Clear Springs High School,feat,https://thechargerfrontline.com/5119/features/asian-american-history-month/,"diversity, racial issues"
Clear Springs High School,feat,https://thechargerfrontline.com/5083/features/discipline-vs-punishment/,education
Clear Springs High School,feat,https://thechargerfrontline.com/5013/features/the-true-tradition-of-st-patricks-day/,Custom category: Cultural Traditions
Clear Springs High School,feat,https://thechargerfrontline.com/4973/features/more-to-know-about-mushrooms/,environment
Clear Springs High School,feat,https://thechargerfrontline.com/4662/features/bts-combats-asian-racism/,racial issues
Clear Springs High School,feat,https://thechargerfrontline.com/4659/features/4659/,health
Clear Springs High School,feat,https://thechargerfrontline.com/4636/features/banned-book-week-allows-reader-to-expand-curiosity/,education
Clear Springs High School,feat,https://thechargerfrontline.com/4632/features/celebrate-hispanic-heritage/,diversity
Clear Springs High School,feat,https://thechargerfrontline.com/4429/features/watch-and-learn-black-history-month/,diversity
Leander High School,news,https://lhsroar.com/news/get-the-facts-straight-sag-aftra-and-wga-strike/,economy
Leander High School,news,https://lhsroar.com/news/get-the-facts-straight-fentanyl/,drugs
Leander High School,news,https://lhsroar.com/news/bidens-aid-package-isnt-as-ambitious-as-it-seems/,geopolitics
Leander High School,news,https://lhsroar.com/news/weekly-news-4/,geopolitics
Leander High School,news,https://lhsroar.com/news/weekly-news-3/,geopolitics
Leander High School,news,https://lhsroar.com/news/ever-thought-about-spending-half-a-billion-on-a-house/,custom category
Leander High School,news,https://lhsroar.com/news/weekly-news-2/,"covid-19, human rights,"
Leander High School,news,https://lhsroar.com/news/weekly-news/,geopolitics
Leander High School,news,https://lhsroar.com/features/summer-supply-drive/,humanitarian
Leander High School,news,https://lhsroar.com/news/get-the-facts-straight-covid-19-vaccines/,covid-19
Leander High School,news,https://lhsroar.com/uncategorized/gtfs-the-electoral-college/,democracy
Leander High School,news,https://lhsroar.com/news/gtfs-the-final-debate/,democracy
Leander High School,op,https://lhsroar.com/opinions/review-glass-onion-a-knives-out-mystery/,entertainment
Leander High School,op,https://lhsroar.com/opinions/k-pop-denialism/,"diversity, racial issues"
Leander High School,feat,https://lhsroar.com/featured/covid-19-causes-shortage-of-poll-workers/,covid-19
Leander High School,feat,https://lhsroar.com/featured/get-the-facts-straight-government-shutdown-2/,economy
Leander High School,feat,https://lhsroar.com/featured/come-all-ye-faithful/,racial issues
Glenn High School - TX,news,https://ghsgrowl.com/2022/news/ghss-student-led-communities-join-leanders-mlk-parade/,diversity
Glenn High School - TX,news,https://ghsgrowl.com/1991/uncategorized/lisd-election-votes-for-prop-a-and-prop-b/,education
Glenn High School - TX,news,https://ghsgrowl.com/1824/uncategorized/how-teachers-are-handling-the-coronavirus-2/,"education,covid-19"
Glenn High School - TX,news,https://ghsgrowl.com/1446/news/koreas-settle-differences/,geopolitics
Glenn High School - TX,news,https://ghsgrowl.com/1337/news/two-koreas-unite-for-winter-olympics/,geopolitics
Glenn High School - TX,news,https://ghsgrowl.com/1330/news/demolishing-of-graffiti-park-scheduled/,custom category: urban development
Glenn High School - TX,op,https://ghsgrowl.com/2031/opinion/glenns-grime/,education
Glenn High School - TX,op,https://ghsgrowl.com/2008/opinion/performative-peta-a-step-back-for-animal-rights/,human rights
Glenn High School - TX,op,https://ghsgrowl.com/1660/opinion/1660/,education
Glenn High School - TX,op,https://ghsgrowl.com/1637/opinion/base-the-pep-rally-seating-on-class/,education
Glenn High School - TX,op,https://ghsgrowl.com/1475/opinion/journalism-is-an-art-so-why-isnt-it-considered-one/,education
Glenn High School - TX,op,https://ghsgrowl.com/1473/opinion/procom-needs-to-be-a-junior-class/,education
Glenn High School - TX,op,https://ghsgrowl.com/1457/opinion/kanyes-opinions-gateway-for-hate/,racial issues
Glenn High School - TX,op,https://ghsgrowl.com/1398/opinion/school-isnt-preparing-us-for-life/,education
Glenn High School - TX,op,https://ghsgrowl.com/1386/opinion/black-history-month-shouldnt-be-ignored/,racial issues
Glenn High School - TX,op,https://ghsgrowl.com/1384/opinion/schoool-walkout-disrespectful-towards-parkland-victims/,education
Glenn High School - TX,op,https://ghsgrowl.com/1382/opinion/school-shooting-causes-may-never-be-known/,crime
Glenn High School - TX,feat,https://ghsgrowl.com/1971/features/this-custodian-life-a-look-at-a-pillar-of-the-glenn-family/,education
Glenn High School - TX,feat,https://ghsgrowl.com/1677/features/an-american-experience-class-is-the-first-of-many/,"education, diversity, racial issues"
Glenn High School - TX,feat,https://ghsgrowl.com/1667/features/elijah-miller-opens-up-about-his-adoption-story/,human rights
Glenn High School - TX,feat,https://ghsgrowl.com/1426/features/inside-leo/,education
Glenn High School - TX,feat,https://ghsgrowl.com/1315/features/from-first-to-third-world-living/,education
Glenn High School - TX,feat,https://ghsgrowl.com/1204/features/a-coachs-impact/,education
Lewisville High School,news,https://farhar.net/news/2024/05/02/pass-the-plate/,diversity
Lewisville High School,news,https://farhar.net/news/2024/02/27/caring-carts/,environment
Lewisville High School,news,https://farhar.net/news/2024/02/15/celebrating-heritage-and-unity/,diversity
Lewisville High School,news,https://farhar.net/news/2023/11/29/every-family-deserves-a-happy-holiday/,humanitarian
Lewisville High School,news,https://farhar.net/news/2023/09/28/helping-those-in-need/,humanitarian
Lewisville High School,news,https://farhar.net/news/2023/09/15/e-cigarette-eradication/,drugs
Lewisville High School,op,https://farhar.net/opinions/2024/04/24/column-guilty-by-name/,crime
Lewisville High School,op,https://farhar.net/opinions/2023/12/06/editorial-looking-the-part/,gender
Lewisville High School,op,https://farhar.net/opinions/2023/05/04/editorial-policies-for-protection/,education
Lewisville High School,feat,https://farhar.net/campus-life/2021/01/19/fighting-fire-with-passion/,education
Lewisville High School,feat,https://farhar.net/campus-life/2019/10/21/dancing-up-the-ranks/,gender
Lewisville High School,feat,https://farhar.net/campus-life/2018/12/18/becoming-joslyn/,gender
Lewisville High School,feat,https://farhar.net/campus-life/2018/09/20/breaking-in-the-books-again/,education
Lewisville High School,feat,https://farhar.net/campus-life/2018/09/13/rewriting-former-career-paths/,education
Lewisville High School,feat,https://farhar.net/campus-life/2018/03/02/vocalizing-for-the-voiceless/,racial issues
Lindale High School,op,https://lhseagle-eye.com/28024/opinion/senseless-shopping-at-sephora/,health
Lindale High School,op,https://lhseagle-eye.com/26600/opinion/the-thorny-side-of-family-friendly/,human rights
Lindale High School,op,https://lhseagle-eye.com/23693/opinion/missing-out-online/,tech/innovation
Lindale High School,op,https://lhseagle-eye.com/21483/opinion/encanto-review/,diversity
Lindale High School,feat,https://lhseagle-eye.com/26018/student-life/ready-to-work/,education
Lindale High School,feat,https://lhseagle-eye.com/25841/features/tax-ratification-election-to-be-held-in-november/,education
Los Fresnos High School,news,https://thetalonnewspaper.net/11720/news/centuries-old-shipwreck-to-be-discovered-soon/,ocean affairs
Los Fresnos High School,news,https://thetalonnewspaper.net/11606/falcon-life/los-fresnos-implements-new-cell-phone-policy/,education
Rosebud-Lott High School,news,https://rlhsnews.org/1780/features/teachers-receive-grants/,education
Rosebud-Lott High School,news,https://rlhsnews.org/1622/news/covid-19-vaccination-clinic-set-for-this-friday/,covid-19
Lubbock High School,news,https://westernerworld.com/news/2020/10/16/lhs-holds-mock-vote-tradition-for-the-2020-presidential-election/,education
Lubbock High School,feat,https://westernerworld.com/student-life/2019/10/10/lubbock-high-climate-strike/,environment
Lovejoy High School,news,https://theredledger.net/2023/09/04/take-2-maui-wildfires-hurricane-idalia/,environment
Lovejoy High School,news,https://theredledger.net/2023/03/27/take-2-willow-project-approved-banning-of-tiktok/,"energy, cyber issues"
Lovejoy High School,news,https://theredledger.net/2022/10/04/october-brings-awareness-prevention/,health
Lovejoy High School,news,https://theredledger.net/2022/09/30/take-2-youth-targeted-with-rainbow-fentanyl-dallas-anesthesiologist-poisons-iv-bags/,drugs
Lovejoy High School,news,https://theredledger.net/2022/08/26/take-2-texas-migrants-bused-to-the-capitol-state-school-boards-fight-for-new-culture-rules/,education
Lovejoy High School,news,https://theredledger.net/2022/05/13/take-2-internet-companies-cut-costs-overdose-deaths-reach-all-time-high/,drugs
Lovejoy High School,news,https://theredledger.net/2022/05/06/take-2-supreme-court-draft-leaked-operation-lone-star/,human rights
Lovejoy High School,news,https://theredledger.net/2022/04/29/take-2-texas-state-troopers-controversial-policy-twitter-accepts-elon-musks-bid/,tech/innovation
Lovejoy High School,news,https://theredledger.net/2022/04/22/take-2-elon-musk-bids-for-twitter-transportation-mask-mandate-lifted/,tech/innovation
Lovejoy High School,op,https://theredledger.net/2022/10/21/the-new-wave-of-buying-athletes/,education
Lovejoy High School,op,https://theredledger.net/2022/08/23/editorial-cutting-the-tunes/,education
Mansfield High School,news,https://www.mhsuproar.com/top-stories/2024/04/25/early-voting-for-bond-election/,education
Mansfield High School,news,https://www.mhsuproar.com/top-stories/2023/10/03/evolving-school-safety/,education
Mansfield High School,feat,https://www.mhsuproar.com/top-stories/2020/10/19/nurse-penny-watson-works-to-maintain-school-community-health/,health
Mansfield High School,feat,https://www.mhsuproar.com/top-stories/2020/01/23/junior-spurs-black-student-association-involvement/,diversity
Mansfield High School,feat,https://www.mhsuproar.com/top-stories/2018/12/11/junior-opens-food-pantry-to-help-fellow-students/,education
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/05/14/the-culture-of-nigeria/,diversity
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/05/06/the-chronicle-of-higher-education/,education
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/05/06/test-stress/,education
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/05/06/bridging-educational-gaps/,education
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/05/06/from-battlefield-to-classroom/,education
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/04/22/artificial-intelligence-the-exponential-growth-of-neural-networks/,tech/innovation
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/04/07/inflated-economy/,economy
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/03/25/the-impact-of-poverty-in-education/,education
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/03/25/the-kosa-bill-security-for-kids-or-a-threat-to-their-freedom/,cyber issues
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/03/25/the-sick-planet/,environment
Lake Ridge High School,news,https://lakeridgenewsonline.com/newspaper/2024/03/04/stereotypes-within-the-black-community/,racial issues
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/2024/02/27/a-love-of-languages/,education
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/lrhsnews/2023/04/26/two-cultures-collide/,diversity
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/features/2022/09/19/a-job-needed-now-more-than-ever/,education
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/features/2022/09/19/new-first-sergeant-in-the-jrotc-program/,education
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/features/2021/05/13/making-an-entrance-robert-viray-edwards/,Diversity
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/lrhsnews/2021/04/23/marisa-bonner-altering-the-mindset/,health
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/lrhsnews/2021/04/15/world-turned-upside-down/,covid-19
Lake Ridge High School,feat,https://lakeridgenewsonline.com/newspaper/lrhsnews/2021/02/05/valeria-delgado-from-student-to-teacher/,education
McAllen Memorial High School,op,https://theround-uponline.com/student-life/2021/04/10/we-can-now-get-vaccines/,health
McKinney High School,news,https://manestreamnews.com/11337/news/nurse-takes-on-new-role-during-pandemic/,covid-19
McKinney High School,news,https://manestreamnews.com/11306/news/school-to-host-community-wide-conversation-on-race-diversity-and-inclusion-nov-16/,"diversity, racial issues, education"
Barbers Hill High School,news,https://barbershillbulletin.net/787/news/traditions-and-turkey/,custom category: culture and traditions
Barbers Hill High School,news,https://barbershillbulletin.net/784/news/echo-chambers/,tech/innovation
Barbers Hill High School,news,https://barbershillbulletin.net/651/news/absences-for-exemptions-change/,education
Central Heights High School,news,https://jlhsnews.org/2209/uncategorized/the-meaning-of-black-history-month/,diversity
Central Heights High School,news,https://jlhsnews.org/1698/uncategorized/justice-for-kandula-protests-in-seattle-to-charge-officer-who-struck-and-killed-college-student/,human rights
Central Heights High School,news,https://jlhsnews.org/1645/uncategorized/get-involved-deca-mun-and-more/,education
Central Heights High School,news,https://jlhsnews.org/1488/uncategorized/student-walkout-to-the-capitol-building-protest/,gun control
Central Heights High School,news,https://jlhsnews.org/1469/uncategorized/mr-dobbins-to-retire/,education
Central Heights High School,news,https://jlhsnews.org/1405/uncategorized/power-youth-summer-internships/,education
Central Heights High School,feat,https://jlhsnews.org/2392/uncategorized/lawsons-first-youth-in-government/,education
Nacogdoches High School,news,https://dragonecho.org/2297/news/privatization-debate-prevails/,education
Nacogdoches High School,news,https://dragonecho.org/1854/news/hispanic-heritage-month/,diversity
Nacogdoches High School,news,https://dragonecho.org/1679/news/mccarthy-ousted-as-speaker-of-the-house/,democracy
Nacogdoches High School,news,https://dragonecho.org/924/news/schools-succumb-to-tea/,education
Nacogdoches High School,feat,https://dragonecho.org/1754/feature/japanese-exchange-students-experience-local-hospitality/,education
Nacogdoches High School,feat,https://dragonecho.org/733/feature/cadets-making-a-comeback-with-petty-officer-adams/,education
Permian High School,news,https://PHSMojoMessenger.com/3249/news/spacex-partners-with-ecisd/,education
Permian High School,news,https://PHSMojoMessenger.com/3203/news/permian-finds-way-through-covid-19/,education
Permian High School,news,https://PHSMojoMessenger.com/3153/news/weapons-smelling-k-9-unit-coming-to-ecisd/,education
Permian High School,news,https://PHSMojoMessenger.com/3035/news/help-is-available/,health
Permian High School,news,https://PHSMojoMessenger.com/2829/news/students-receive-help-through-new-method/,health
Permian High School,news,https://PHSMojoMessenger.com/2806/news/police-etiquette-video-and-the-controversy-it-brings/,education
Permian High School,op,https://PHSMojoMessenger.com/3537/opinion/student-wins-bout-with-covid-19/,covid-19
Permian High School,op,https://PHSMojoMessenger.com/3265/opinion/how-the-election-perfectly-summarized-2020/,democracy
Permian High School,op,https://PHSMojoMessenger.com/2833/opinion/not-again/,economy
Permian High School,op,https://PHSMojoMessenger.com/2586/uncategorized/beware-internet-challenges/,cyber issues
Permian High School,op,https://PHSMojoMessenger.com/2194/opinion/world-waits-to-see-what-happens-with-travel-ban/,humanitarian
Permian High School,op,https://PHSMojoMessenger.com/1880/opinion/texas-school-district-to-attempt-four-day-school-week/,education
Permian High School,op,https://PHSMojoMessenger.com/1122/opinion/increased-population-size-brings-desire-of-a-longer-passing-period/,education
Permian High School,op,https://PHSMojoMessenger.com/903/opinion/its-all-about-me/,Custom category: generational perspectives
Permian High School,feat,https://PHSMojoMessenger.com/2692/news/how-do-school-shootings-affect-permian/,"education,gun control"
Permian High School,feat,https://PHSMojoMessenger.com/2481/news/pac-pulls-support-for-bond/,education
Permian High School,feat,https://PHSMojoMessenger.com/2487/news/teachers-weigh-in-on-importance-of-bond/,education
Permian High School,feat,https://PHSMojoMessenger.com/2363/news/police-talk/,racial issues
Permian High School,feat,https://PHSMojoMessenger.com/2223/ae/shen-yun-performs-at-wagner-noel/,human rights
Permian High School,feat,https://PHSMojoMessenger.com/2209/opinion/media-gives-permian-bad-rep/,education
Little Cypress-Mauriceville High School,news,https://lcmbearfacts.com/19882/news/district-adds-new-police-department/,education
Little Cypress-Mauriceville High School,news,https://lcmbearfacts.com/19333/news/vatre-your-vote-defines-tomorrow/,education
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/20434/opinions/testing-tensions/,education
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/20351/opinions/colleges-should-opt-for-test-optional-admission/,education
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/19988/opinions/you-need-to-calm-down/,feminism
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/19911/opinions/advocating-for-humanity/,feminism
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/19220/opinions/feeding-fear/,health
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/19202/opinions/let-freedom-read/,education
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/19076/opinions/creativity/,education
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/18248/opinions/the-ethical-violations-arising-in-online-news/,transparency
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/17733/opinions/the-danger-of-cancel-culture/,social issues
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/17292/opinions/the-challenges-of-online-learning/,education
Little Cypress-Mauriceville High School,op,https://lcmbearfacts.com/17227/opinions/the-essentiality-of-literature/,education
Little Cypress-Mauriceville High School,feat,https://lcmbearfacts.com/19399/features/home-away-from-home-2/,education
West Orange-Stark High School - TX,news,https://mustangmessage.com/4196/uncategorized/odom-parks-win-stark-reading-contest-again/,education
Plano Senior High School,news,https://wildcattales.com/news/2023/04/18/trump-indicted-in-new-york/,anti-corruption
Plano Senior High School,news,https://wildcattales.com/news/2023/04/18/2024-senior-class-president-elections-underway/,education
Plano Senior High School,news,https://wildcattales.com/news/2023/02/17/chinese-surveillance-balloons-spark-suspicion/,geopolitics
Plano Senior High School,news,https://wildcattales.com/news/2023/02/17/earthquakes-devastate-turkey-and-syria/,humanitarian
Plano Senior High School,news,https://wildcattales.com/news/2023/01/12/kevin-mccarthy-elected-as-speaker-of-the-house/,democracy
Plano Senior High School,news,https://wildcattales.com/news/2022/11/18/midterm-election-results/,democracy
Plano Senior High School,news,https://wildcattales.com/news/2022/10/26/plano-isd-bond-makes-midterm-ballot/,education
Plano Senior High School,news,https://wildcattales.com/news/2022/10/26/drug-take-back-day/,drugs
Plano Senior High School,news,https://wildcattales.com/news/2022/10/03/registering-to-vote/,democracy
Plano Senior High School,news,https://wildcattales.com/news/2022/09/15/operation-london-bridge/,geopolitics
Plano Senior High School,news,https://wildcattales.com/news/2022/02/28/the-history-of-black-history-month/,racial issues
Plano Senior High School,news,https://wildcattales.com/news/2021/12/14/xenobots-the-worlds-first-reproducing-robots/,tech/innovation
Plano Senior High School,news,https://wildcattales.com/news/2021/11/16/facebook-renamed-meta-after-facing-backlash/,tech/innovation
Plano Senior High School,news,https://wildcattales.com/news/2021/11/16/shanghai-disneyland-in-lockdown-due-to-single-covid-case/,covid-19
Plano Senior High School,news,https://wildcattales.com/news/2021/11/01/plano-mask-mandate-ends/,covid-19
Plano Senior High School,news,https://wildcattales.com/news/2021/09/16/hurricane-ida-leaves-lasting-impacts/,humanitarian
Plano Senior High School,op,https://wildcattales.com/opinion/2023/10/05/student-take-on-banned-book-week/,education
Plano Senior High School,op,https://wildcattales.com/opinion/2021/09/23/spacex-causes-negative-environmental-impacts/,environment
Plano Senior High School,op,https://wildcattales.com/opinion/2021/03/04/womens-sports-face-unwarranted-sexualization/,gender
Plano Senior High School,op,https://wildcattales.com/opinion/2020/12/15/ableism-in-coronavirus-response/,health
Plano Senior High School,op,https://wildcattales.com/uncategorized/2020/10/02/tiktokers-setting-bad-example-for-young-fans/,covid-19
Plano Senior High School,op,https://wildcattales.com/opinion/2020/03/03/r-rating-revives-comic-book-industry/,diversity
Plano Senior High School,op,https://wildcattales.com/opinion/2020/03/02/coronavirus-effects-asian-community-in-a-profound-way/,racial issues
Plano Senior High School,op,https://wildcattales.com/opinion/2019/12/17/youtube-implementing-new-rules-to-restrict-certain-content/,tech/innovation
Plano Senior High School,op,https://wildcattales.com/opinion/2019/11/15/streaming-wars-leave-customers-enraged/,economy
Plano Senior High School,op,https://wildcattales.com/opinion/2019/11/15/fast-fashion-destroying-the-world/,environment
